codigoNacional;idEquipo;idPista;momento;ts;td;tMin12Horas;tMax12Horas;tMin24Horas;tMax24Horas;horaTMin12Horas;horaTMax12Horas;horaTMin24Horas;horaTMax24Horas;ts02;ts10;ts30;momentoRegistro;tsMed15m;tsMax15m;tsMin15m;tsSupMax15m;tsSupMed15m;tsSupMin15m;tMin1M;tMax1M
330075;0;;2023-04-11 06:00:00;13.3;-2.9;;;;;;;;;;;;2023-04-11 06:20:22;;13.7;12.8;;;;;
330075;0;;2023-04-11 06:20:00;13.1;-3.1;;;;;;;;;;;;2023-04-11 07:20:23;;13.6;13.0;;;;;
330075;0;;2023-04-11 06:40:00;12.8;-3.3;;;;;;;;;;;;2023-04-11 07:20:23;;13.7;12.8;;;;;
330075;0;;2023-04-11 07:00:00;12.7;-3.0;;;;;;;;;;;;2023-04-11 07:20:23;;13.1;12.3;;;;;
330075;0;;2023-04-11 07:20:00;12.6;-2.8;;;;;;;;;;;;2023-04-11 08:20:23;;12.8;12.3;;;;;
330075;0;;2023-04-11 07:40:00;11.9;-3.1;;;;;;;;;;;;2023-04-11 08:20:23;;12.8;11.9;;;;;
330075;0;;2023-04-11 08:00:00;12.1;-3.0;;;;;;;;;;;;2023-04-11 08:20:23;;12.2;11.8;;;;;
330075;0;;2023-04-11 08:20:00;12.1;-3.5;;;;;;;;;;;;2023-04-11 09:20:26;;12.5;11.9;;;;;
330075;0;;2023-04-11 08:40:00;11.8;-3.3;;;;;;;;;;;;2023-04-11 09:20:26;;12.1;11.5;;;;;
330075;0;;2023-04-11 09:00:00;11.8;-3.4;;;;;;;;;;;;2023-04-11 09:20:26;;12.3;11.7;;;;;
330075;0;;2023-04-11 09:20:00;11.4;-3.5;;;;;;;;;;;;2023-04-11 10:20:28;;12.0;11.3;;;;;
330075;0;;2023-04-11 09:40:00;11.6;-3.7;;;;;;;;;;;;2023-04-11 10:20:28;;11.9;11.3;;;;;
330075;0;;2023-04-11 10:00:00;12.2;-3.7;;;;;;;;;;;;2023-04-11 10:20:28;;12.3;11.6;;;;;
330075;0;;2023-04-11 10:20:00;11.8;-3.7;;;;;;;;;;;;2023-04-11 11:20:24;;12.4;11.8;;;;;
330075;0;;2023-04-11 10:40:00;11.4;-3.8;;;;;;;;;;;;2023-04-11 11:20:24;;12.0;11.4;;;;;
330075;0;;2023-04-11 11:00:00;12.3;-3.7;;;;;;;;;;;;2023-04-11 11:20:24;;12.4;11.4;;;;;
330075;0;;2023-04-11 11:20:00;12.3;-3.7;;;;;;;;;;;;2023-04-11 12:35:24;;12.6;12.0;;;;;
330075;0;;2023-04-11 11:40:00;11.4;-3.0;;;;;;;;;;;;2023-04-11 12:35:24;;12.6;11.4;;;;;
330075;0;;2023-04-11 12:00:00;12.1;-2.6;;;;;;;;;;;;2023-04-11 12:35:24;;12.2;10.9;;;;;
330075;0;;2023-04-11 12:20:00;14.4;-2.8;;;;;;;;;;;;2023-04-11 13:20:27;;14.4;12.0;;;;;
330075;0;;2023-04-11 12:40:00;15.3;-2.2;;;;;;;;;;;;2023-04-11 13:20:27;;15.4;14.3;;;;;
330075;0;;2023-04-11 13:00:00;17.8;-0.4;;;;;;;;;;;;2023-04-11 13:20:27;;17.9;15.3;;;;;
330075;0;;2023-04-11 13:20:00;20.4;0.2;;;;;;;;;;;;2023-04-11 14:20:24;;20.6;17.7;;;;;
330075;0;;2023-04-11 13:40:00;21.5;2.0;;;;;;;;;;;;2023-04-11 14:20:24;;21.6;20.5;;;;;
330075;0;;2023-04-11 14:00:00;22.2;2.6;;;;;;;;;;;;2023-04-11 14:20:24;;22.2;21.4;;;;;
330075;0;;2023-04-11 14:20:00;22.8;2.9;;;;;;;;;;;;2023-04-11 15:35:24;;22.8;22.0;;;;;
330075;0;;2023-04-11 14:40:00;23.4;3.1;;;;;;;;;;;;2023-04-11 15:35:24;;23.4;22.5;;;;;
330075;0;;2023-04-11 15:00:00;23.9;2.7;;;;;;;;;;;;2023-04-11 15:35:24;;24.3;23.3;;;;;
330075;0;;2023-04-11 15:20:00;24.5;3.7;;;;;;;;;;;;2023-04-11 16:35:22;;25.0;23.9;;;;;
330075;0;;2023-04-11 15:40:00;25.8;3.7;;;;;;;;;;;;2023-04-11 16:35:22;;25.9;24.4;;;;;
330075;0;;2023-04-11 16:00:00;26.0;2.9;;;;;;;;;;;;2023-04-11 16:35:22;;26.6;25.6;;;;;
330075;0;;2023-04-11 16:20:00;26.9;3.5;;;;;;;;;;;;2023-04-11 17:20:24;;27.2;26.0;;;;;
330075;0;;2023-04-11 16:40:00;27.6;3.5;;;;;;;;;;;;2023-04-11 17:20:24;;27.9;26.6;;;;;
330075;0;;2023-04-11 17:00:00;27.7;3.4;;;;;;;;;;;;2023-04-11 17:20:24;;27.9;27.0;;;;;
330075;0;;2023-04-11 17:20:00;27.8;3.5;;;;;;;;;;;;2023-04-11 18:20:25;;28.3;27.5;;;;;
330075;0;;2023-04-11 17:40:00;28.2;3.7;;;;;;;;;;;;2023-04-11 18:20:25;;28.5;27.9;;;;;
330075;0;;2023-04-11 18:00:00;27.5;5.5;;;;;;;;;;;;2023-04-11 18:20:25;;28.4;27.1;;;;;
330075;0;;2023-04-11 18:20:00;27.7;5.2;;;;;;;;;;;;2023-04-11 19:25:02;;28.2;27.5;;;;;
330075;0;;2023-04-11 18:40:00;27.7;5.4;;;;;;;;;;;;2023-04-11 19:25:02;;28.2;27.5;;;;;
330075;0;;2023-04-11 19:00:00;27.9;6.0;;;;;;;;;;;;2023-04-11 19:25:02;;28.3;27.3;;;;;
330075;0;;2023-04-11 19:20:00;28.0;5.4;;;;;;;;;;;;2023-04-11 20:25:03;;28.4;27.5;;;;;
330075;0;;2023-04-11 19:40:00;27.5;5.4;;;;;;;;;;;;2023-04-11 20:25:03;;28.1;27.2;;;;;
330075;0;;2023-04-11 20:00:00;26.3;5.6;;;;;;;;;;;;2023-04-11 20:25:03;;27.8;26.1;;;;;
330075;0;;2023-04-11 20:20:00;25.9;5.5;;;;;;;;;;;;2023-04-11 21:20:25;;27.0;25.8;;;;;
330075;0;;2023-04-11 20:40:00;25.8;6.6;;;;;;;;;;;;2023-04-11 21:20:25;;26.0;25.7;;;;;
330075;0;;2023-04-11 21:00:00;24.6;6.5;;;;;;;;;;;;2023-04-11 21:20:25;;25.9;24.4;;;;;
330075;0;;2023-04-11 21:20:00;23.8;7.3;;;;;;;;;;;;2023-04-11 22:20:25;;24.6;23.6;;;;;
330075;0;;2023-04-11 21:40:00;23.2;7.6;;;;;;;;;;;;2023-04-11 22:20:25;;23.9;23.0;;;;;
330075;0;;2023-04-11 22:00:00;22.6;7.9;;;;;;;;;;;;2023-04-11 22:20:25;;23.3;22.6;;;;;
330075;0;;2023-04-11 22:20:00;21.6;8.2;;;;;;;;;;;;2023-04-11 23:20:24;;22.9;21.6;;;;;
330075;0;;2023-04-11 22:40:00;20.3;7.8;;;;;;;;;;;;2023-04-11 23:20:24;;21.9;20.3;;;;;
330075;0;;2023-04-11 23:00:00;19.1;7.1;;;;;;;;;;;;2023-04-11 23:20:24;;20.5;19.1;;;;;
330075;0;;2023-04-11 23:20:00;18.0;6.7;;;;;;;;;;;;2023-04-12 00:35:23;;19.3;17.8;;;;;
330075;0;;2023-04-11 23:40:00;17.5;6.4;;;;;;;;;;;;2023-04-12 00:35:23;;18.2;17.3;;;;;
330075;0;;2023-04-12 00:00:00;16.9;6.1;;;;;;;;;;;;2023-04-12 00:35:23;;17.5;16.9;;;;;
330075;0;;2023-04-12 00:20:00;16.4;5.9;;;;;;;;;;;;2023-04-12 01:20:24;;17.0;16.2;;;;;
330075;0;;2023-04-12 00:40:00;16.2;5.6;;;;;;;;;;;;2023-04-12 01:20:24;;16.5;16.2;;;;;
330075;0;;2023-04-12 01:00:00;15.3;5.4;;;;;;;;;;;;2023-04-12 01:20:24;;16.5;15.3;;;;;
330075;0;;2023-04-12 01:20:00;15.0;5.4;;;;;;;;;;;;2023-04-12 02:35:23;;15.6;14.9;;;;;
330075;0;;2023-04-12 01:40:00;14.8;5.4;;;;;;;;;;;;2023-04-12 02:35:23;;15.3;14.6;;;;;
330075;0;;2023-04-12 02:00:00;14.6;5.3;;;;;;;;;;;;2023-04-12 02:35:23;;14.9;14.4;;;;;
330075;0;;2023-04-12 02:20:00;14.3;5.2;;;;;;;;;;;;2023-04-12 03:35:14;;14.7;14.2;;;;;
330075;0;;2023-04-12 02:40:00;14.2;5.5;;;;;;;;;;;;2023-04-12 03:35:14;;14.5;14.0;;;;;
330075;0;;2023-04-12 03:00:00;14.2;5.6;;;;;;;;;;;;2023-04-12 03:35:14;;14.3;13.9;;;;;
330075;0;;2023-04-12 03:20:00;13.6;5.5;;;;;;;;;;;;2023-04-12 04:35:22;;14.5;13.6;;;;;
330075;0;;2023-04-12 03:40:00;13.6;5.6;;;;;;;;;;;;2023-04-12 04:35:22;;14.0;13.5;;;;;
330075;0;;2023-04-12 04:00:00;13.6;5.7;;;;;;;;;;;;2023-04-12 04:35:22;;13.9;13.5;;;;;
330075;0;;2023-04-12 04:20:00;13.5;5.6;;;;;;;;;;;;2023-04-12 05:20:23;;14.1;13.4;;;;;
330075;0;;2023-04-12 04:40:00;13.1;5.5;;;;;;;;;;;;2023-04-12 05:20:23;;13.6;12.9;;;;;
330075;0;;2023-04-12 05:00:00;12.1;5.4;;;;;;;;;;;;2023-04-12 05:20:23;;13.3;11.7;;;;;
330075;0;;2023-04-12 05:20:00;12.3;5.5;;;;;;;;;;;;2023-04-12 06:20:24;;12.6;12.1;;;;;
330075;0;;2023-04-12 05:40:00;11.9;5.5;;;;;;;;;;;;2023-04-12 06:20:24;;12.2;11.6;;;;;
330075;0;;2023-04-12 06:00:00;12.1;5.7;;;;;;;;;;;;2023-04-12 06:20:24;;12.4;11.8;;;;;
330075;0;;2023-04-12 06:20:00;11.7;5.5;;;;;;;;;;;;2023-04-12 07:20:24;;12.0;11.5;;;;;
330075;0;;2023-04-12 06:40:00;11.6;5.3;;;;;;;;;;;;2023-04-12 07:20:24;;11.9;11.5;;;;;
330075;0;;2023-04-12 07:00:00;11.8;5.4;;;;;;;;;;;;2023-04-12 07:20:24;;12.0;11.5;;;;;
330075;0;;2023-04-12 07:20:00;11.7;5.0;;;;;;;;;;;;2023-04-12 08:20:27;;12.2;11.6;;;;;
330075;0;;2023-04-12 07:40:00;11.4;5.2;;;;;;;;;;;;2023-04-12 08:20:27;;11.9;11.2;;;;;
330075;0;;2023-04-12 08:00:00;11.5;5.0;;;;;;;;;;;;2023-04-12 08:20:27;;11.7;11.3;;;;;
330075;0;;2023-04-12 08:20:00;11.4;5.0;;;;;;;;;;;;2023-04-12 09:20:24;;11.8;11.2;;;;;
330075;0;;2023-04-12 08:40:00;11.3;5.2;;;;;;;;;;;;2023-04-12 09:20:24;;11.4;10.8;;;;;
330075;0;;2023-04-12 09:00:00;10.8;4.7;;;;;;;;;;;;2023-04-12 09:20:24;;11.3;10.7;;;;;
330075;0;;2023-04-12 09:20:00;11.1;4.7;;;;;;;;;;;;2023-04-12 10:20:25;;11.2;10.8;;;;;
330075;0;;2023-04-12 09:40:00;11.2;4.4;;;;;;;;;;;;2023-04-12 10:20:25;;11.4;10.8;;;;;
330075;0;;2023-04-12 10:00:00;11.1;4.2;;;;;;;;;;;;2023-04-12 10:20:25;;11.6;11.0;;;;;
330075;0;;2023-04-12 10:20:00;10.7;4.1;;;;;;;;;;;;2023-04-12 11:50:25;;11.3;10.7;;;;;
330075;0;;2023-04-12 10:40:00;10.5;3.8;;;;;;;;;;;;2023-04-12 11:50:25;;11.0;10.5;;;;;
330075;0;;2023-04-12 11:00:00;10.8;3.8;;;;;;;;;;;;2023-04-12 11:50:25;;10.9;10.5;;;;;
330075;0;;2023-04-12 11:20:00;10.8;3.4;;;;;;;;;;;;2023-04-12 12:35:21;;11.0;10.6;;;;;
330075;0;;2023-04-12 11:40:00;11.3;3.5;;;;;;;;;;;;2023-04-12 12:35:21;;11.6;10.9;;;;;
330075;0;;2023-04-12 12:00:00;12.2;3.6;;;;;;;;;;;;2023-04-12 12:35:21;;12.4;11.3;;;;;
330075;0;;2023-04-12 12:20:00;13.0;3.9;;;;;;;;;;;;2023-04-12 13:35:24;;13.1;12.1;;;;;
330075;0;;2023-04-12 12:40:00;14.3;4.9;;;;;;;;;;;;2023-04-12 13:35:24;;14.4;13.0;;;;;
330075;0;;2023-04-12 13:00:00;16.4;8.7;;;;;;;;;;;;2023-04-12 13:35:24;;16.6;14.3;;;;;
330075;0;;2023-04-12 13:20:00;17.1;9.4;;;;;;;;;;;;2023-04-12 14:50:24;;17.3;16.2;;;;;
330075;0;;2023-04-12 13:40:00;18.3;10.0;;;;;;;;;;;;2023-04-12 14:50:24;;18.4;17.1;;;;;
330075;0;;2023-04-12 14:00:00;18.8;9.2;;;;;;;;;;;;2023-04-12 14:50:24;;18.9;18.1;;;;;
330075;0;;2023-04-12 14:20:00;20.0;9.8;;;;;;;;;;;;2023-04-12 15:20:26;;20.0;18.7;;;;;
330075;0;;2023-04-12 14:40:00;18.6;9.5;;;;;;;;;;;;2023-04-12 15:20:26;;20.3;18.6;;;;;
330075;0;;2023-04-12 15:00:00;18.8;9.7;;;;;;;;;;;;2023-04-12 15:20:26;;19.0;18.6;;;;;
330075;0;;2023-04-12 15:20:00;19.3;9.8;;;;;;;;;;;;2023-04-12 16:20:25;;19.4;18.6;;;;;
330075;0;;2023-04-12 15:40:00;19.8;9.8;;;;;;;;;;;;2023-04-12 16:20:25;;20.0;19.3;;;;;
330075;0;;2023-04-12 16:00:00;19.9;9.9;;;;;;;;;;;;2023-04-12 16:20:25;;20.4;19.6;;;;;
330075;0;;2023-04-12 16:20:00;20.0;10.0;;;;;;;;;;;;2023-04-12 17:50:23;;20.1;19.7;;;;;
330075;0;;2023-04-12 16:40:00;20.3;10.1;;;;;;;;;;;;2023-04-12 17:50:23;;20.5;19.8;;;;;
330075;0;;2023-04-12 17:00:00;21.0;10.4;;;;;;;;;;;;2023-04-12 17:50:23;;21.1;20.3;;;;;
330075;0;;2023-04-12 17:20:00;21.6;10.7;;;;;;;;;;;;2023-04-12 18:20:25;;21.7;20.7;;;;;
330075;0;;2023-04-12 17:40:00;21.9;10.6;;;;;;;;;;;;2023-04-12 18:20:25;;22.2;21.4;;;;;
330075;0;;2023-04-12 18:00:00;21.6;10.7;;;;;;;;;;;;2023-04-12 18:20:25;;22.3;21.5;;;;;
330075;0;;2023-04-12 18:20:00;21.2;10.8;;;;;;;;;;;;2023-04-12 19:20:24;;21.7;21.0;;;;;
330075;0;;2023-04-12 18:40:00;21.0;11.0;;;;;;;;;;;;2023-04-12 19:20:24;;21.6;21.0;;;;;
330075;0;;2023-04-12 19:00:00;21.0;11.4;;;;;;;;;;;;2023-04-12 19:20:24;;21.5;20.9;;;;;
330075;0;;2023-04-12 19:20:00;20.7;11.4;;;;;;;;;;;;2023-04-12 20:20:24;;21.2;20.6;;;;;
330075;0;;2023-04-12 19:40:00;20.5;11.4;;;;;;;;;;;;2023-04-12 20:20:24;;20.8;20.3;;;;;
330075;0;;2023-04-12 20:00:00;20.1;11.2;;;;;;;;;;;;2023-04-12 20:20:24;;20.6;20.1;;;;;
330075;0;;2023-04-12 20:20:00;19.4;11.1;;;;;;;;;;;;2023-04-12 21:35:23;;20.3;19.4;;;;;
330075;0;;2023-04-12 20:40:00;19.4;11.1;;;;;;;;;;;;2023-04-12 21:35:23;;19.8;19.4;;;;;
330075;0;;2023-04-12 21:00:00;18.9;11.3;;;;;;;;;;;;2023-04-12 21:35:23;;19.6;18.8;;;;;
330075;0;;2023-04-12 21:20:00;18.4;11.2;;;;;;;;;;;;2023-04-12 22:20:24;;19.1;18.3;;;;;
330075;0;;2023-04-12 21:40:00;18.0;11.2;;;;;;;;;;;;2023-04-12 22:20:24;;18.6;17.8;;;;;
330075;0;;2023-04-12 22:00:00;17.2;10.8;;;;;;;;;;;;2023-04-12 22:20:24;;18.0;17.2;;;;;
330075;0;;2023-04-12 22:20:00;16.6;10.8;;;;;;;;;;;;2023-04-12 23:20:25;;17.4;16.6;;;;;
330075;0;;2023-04-12 22:40:00;15.9;10.2;;;;;;;;;;;;2023-04-12 23:20:25;;16.8;15.9;;;;;
330075;0;;2023-04-12 23:00:00;15.2;9.9;;;;;;;;;;;;2023-04-12 23:20:25;;16.1;15.2;;;;;
330075;0;;2023-04-12 23:20:00;14.7;9.6;;;;;;;;;;;;2023-04-13 00:20:23;;15.4;14.7;;;;;
330075;0;;2023-04-12 23:40:00;14.7;9.9;;;;;;;;;;;;2023-04-13 00:20:23;;15.0;14.4;;;;;
330075;0;;2023-04-13 00:00:00;14.7;9.8;;;;;;;;;;;;2023-04-13 00:20:23;;14.7;14.3;;;;;
330075;0;;2023-04-13 00:20:00;13.9;9.3;;;;;;;;;;;;2023-04-13 01:20:24;;14.7;13.9;;;;;
330075;0;;2023-04-13 00:40:00;14.4;9.7;;;;;;;;;;;;2023-04-13 01:20:24;;14.6;13.8;;;;;
330075;0;;2023-04-13 01:00:00;13.7;9.1;;;;;;;;;;;;2023-04-13 01:20:24;;14.5;13.7;;;;;
330075;0;;2023-04-13 01:20:00;13.3;9.0;;;;;;;;;;;;2023-04-13 02:35:23;;13.9;13.3;;;;;
330075;0;;2023-04-13 01:40:00;13.8;9.4;;;;;;;;;;;;2023-04-13 02:35:23;;13.9;13.3;;;;;
330075;0;;2023-04-13 02:00:00;13.7;9.1;;;;;;;;;;;;2023-04-13 02:35:23;;14.3;13.7;;;;;
330075;0;;2023-04-13 02:20:00;13.3;8.9;;;;;;;;;;;;2023-04-13 03:20:38;;13.9;13.3;;;;;
330075;0;;2023-04-13 02:40:00;14.0;9.3;;;;;;;;;;;;2023-04-13 03:20:38;;14.1;13.3;;;;;
330075;0;;2023-04-13 03:00:00;13.7;9.1;;;;;;;;;;;;2023-04-13 03:20:38;;14.6;13.5;;;;;
330075;0;;2023-04-13 03:20:00;13.5;9.0;;;;;;;;;;;;2023-04-13 04:20:27;;13.7;13.2;;;;;
330075;0;;2023-04-13 03:40:00;13.2;8.7;;;;;;;;;;;;2023-04-13 04:20:27;;13.9;13.2;;;;;
330075;0;;2023-04-13 04:00:00;12.8;8.7;;;;;;;;;;;;2023-04-13 04:20:27;;13.4;12.8;;;;;
330075;0;;2023-04-13 04:20:00;12.3;8.4;;;;;;;;;;;;2023-04-13 05:35:25;;12.9;12.3;;;;;
330075;0;;2023-04-13 04:40:00;12.2;8.4;;;;;;;;;;;;2023-04-13 05:35:25;;12.6;12.2;;;;;
330075;0;;2023-04-13 05:00:00;12.1;8.4;;;;;;;;;;;;2023-04-13 05:35:25;;12.6;12.1;;;;;
330075;0;;2023-04-13 05:20:00;12.1;8.6;;;;;;;;;;;;2023-04-13 06:35:19;;12.3;11.9;;;;;
330075;0;;2023-04-13 05:40:00;12.1;8.5;;;;;;;;;;;;2023-04-13 06:35:19;;12.4;11.9;;;;;
330075;0;;2023-04-13 06:00:00;12.3;8.8;;;;;;;;;;;;2023-04-13 06:35:19;;12.5;12.1;;;;;
330075;0;;2023-04-13 06:20:00;11.6;8.4;;;;;;;;;;;;2023-04-13 07:20:26;;12.5;11.6;;;;;
330075;0;;2023-04-13 06:40:00;11.5;8.6;;;;;;;;;;;;2023-04-13 07:20:26;;11.9;11.3;;;;;
330075;0;;2023-04-13 07:00:00;11.4;8.6;;;;;;;;;;;;2023-04-13 07:20:26;;11.6;11.2;;;;;
330075;0;;2023-04-13 07:20:00;11.1;8.3;;;;;;;;;;;;2023-04-13 08:35:38;;11.4;10.9;;;;;
330075;0;;2023-04-13 07:40:00;10.8;8.1;;;;;;;;;;;;2023-04-13 08:35:38;;11.2;10.8;;;;;
330075;0;;2023-04-13 08:00:00;10.6;7.9;;;;;;;;;;;;2023-04-13 08:35:38;;11.0;10.5;;;;;
330075;0;;2023-04-13 08:20:00;11.1;8.2;;;;;;;;;;;;2023-04-13 09:30:12;;11.1;10.4;;;;;
330075;0;;2023-04-13 08:40:00;10.6;7.9;;;;;;;;;;;;2023-04-13 09:30:12;;11.3;10.6;;;;;
330075;0;;2023-04-13 09:00:00;10.1;7.4;;;;;;;;;;;;2023-04-13 09:30:12;;10.9;10.1;;;;;
330075;0;;2023-04-13 09:20:00;9.5;7.1;;;;;;;;;;;;2023-04-13 10:35:21;;10.3;9.3;;;;;
330075;0;;2023-04-13 09:40:00;8.9;6.8;;;;;;;;;;;;2023-04-13 10:35:21;;9.5;8.9;;;;;
330075;0;;2023-04-13 10:00:00;8.8;6.5;;;;;;;;;;;;2023-04-13 10:35:21;;9.2;8.8;;;;;
330075;0;;2023-04-13 10:20:00;9.0;6.9;;;;;;;;;;;;2023-04-13 11:20:24;;9.2;8.7;;;;;
330075;0;;2023-04-13 10:40:00;9.6;7.3;;;;;;;;;;;;2023-04-13 11:20:24;;9.6;9.0;;;;;
330075;0;;2023-04-13 11:00:00;9.5;7.3;;;;;;;;;;;;2023-04-13 11:20:24;;9.7;9.3;;;;;
330075;0;;2023-04-13 11:20:00;9.6;7.1;;;;;;;;;;;;2023-04-13 12:25:03;;10.1;9.3;;;;;
330075;0;;2023-04-13 11:40:00;10.0;7.7;;;;;;;;;;;;2023-04-13 12:25:03;;10.2;9.3;;;;;
330075;0;;2023-04-13 12:00:00;10.8;8.0;;;;;;;;;;;;2023-04-13 12:25:03;;10.8;10.0;;;;;
330075;0;;2023-04-13 12:20:00;11.1;7.9;;;;;;;;;;;;2023-04-13 13:25:02;;11.3;10.6;;;;;
330075;0;;2023-04-13 12:40:00;12.1;8.5;;;;;;;;;;;;2023-04-13 13:25:02;;12.2;11.0;;;;;
330075;0;;2023-04-13 13:00:00;13.4;8.7;;;;;;;;;;;;2023-04-13 13:25:02;;13.4;11.9;;;;;
330075;0;;2023-04-13 13:20:00;14.4;9.4;;;;;;;;;;;;2023-04-13 14:20:23;;14.6;13.3;;;;;
330075;0;;2023-04-13 13:40:00;15.4;9.6;;;;;;;;;;;;2023-04-13 14:20:23;;15.5;14.4;;;;;
330075;0;;2023-04-13 14:00:00;16.2;9.7;;;;;;;;;;;;2023-04-13 14:20:23;;16.5;15.3;;;;;
330075;0;;2023-04-13 14:20:00;17.1;10.0;;;;;;;;;;;;2023-04-13 15:20:28;;17.1;15.8;;;;;
330075;0;;2023-04-13 14:40:00;18.2;10.0;;;;;;;;;;;;2023-04-13 15:20:28;;18.5;16.9;;;;;
330075;0;;2023-04-13 15:00:00;19.0;10.6;;;;;;;;;;;;2023-04-13 15:20:28;;19.0;17.8;;;;;
330075;0;;2023-04-13 15:20:00;19.4;10.5;;;;;;;;;;;;2023-04-13 16:20:27;;19.8;18.7;;;;;
330075;0;;2023-04-13 15:40:00;20.4;10.6;;;;;;;;;;;;2023-04-13 16:20:27;;20.4;19.4;;;;;
330075;0;;2023-04-13 16:00:00;20.8;10.8;;;;;;;;;;;;2023-04-13 16:20:27;;20.9;20.3;;;;;
330075;0;;2023-04-13 16:20:00;20.9;11.0;;;;;;;;;;;;2023-04-13 17:20:25;;21.1;20.2;;;;;
330075;0;;2023-04-13 16:40:00;21.3;10.6;;;;;;;;;;;;2023-04-13 17:20:25;;21.6;20.8;;;;;
330075;0;;2023-04-13 17:00:00;22.1;10.8;;;;;;;;;;;;2023-04-13 17:20:25;;22.2;21.2;;;;;
330075;0;;2023-04-13 17:20:00;23.4;10.8;;;;;;;;;;;;2023-04-13 18:35:24;;23.4;21.9;;;;;
330075;0;;2023-04-13 17:40:00;23.5;11.0;;;;;;;;;;;;2023-04-13 18:35:24;;24.0;23.3;;;;;
330075;0;;2023-04-13 18:00:00;23.7;10.9;;;;;;;;;;;;2023-04-13 18:35:24;;24.0;23.4;;;;;
330075;0;;2023-04-13 18:20:00;23.8;11.0;;;;;;;;;;;;2023-04-13 19:35:24;;23.9;23.1;;;;;
330075;0;;2023-04-13 18:40:00;23.7;10.8;;;;;;;;;;;;2023-04-13 19:35:24;;24.4;22.9;;;;;
330075;0;;2023-04-13 19:00:00;24.0;11.2;;;;;;;;;;;;2023-04-13 19:35:24;;24.1;23.2;;;;;
330075;0;;2023-04-13 19:20:00;22.9;10.6;;;;;;;;;;;;2023-04-13 20:20:26;;24.1;22.5;;;;;
330075;0;;2023-04-13 19:40:00;23.6;10.7;;;;;;;;;;;;2023-04-13 20:20:26;;23.9;22.8;;;;;
330075;0;;2023-04-13 20:00:00;22.9;10.3;;;;;;;;;;;;2023-04-13 20:20:26;;23.8;22.9;;;;;
330075;0;;2023-04-13 20:20:00;22.3;10.4;;;;;;;;;;;;2023-04-13 21:20:25;;23.1;22.3;;;;;
330075;0;;2023-04-13 20:40:00;21.9;10.7;;;;;;;;;;;;2023-04-13 21:20:25;;22.6;21.9;;;;;
330075;0;;2023-04-13 21:00:00;20.9;10.1;;;;;;;;;;;;2023-04-13 21:20:25;;22.0;20.9;;;;;
330075;0;;2023-04-13 21:20:00;20.2;10.1;;;;;;;;;;;;2023-04-13 22:50:26;;21.2;20.0;;;;;
330075;0;;2023-04-13 21:40:00;19.3;9.6;;;;;;;;;;;;2023-04-13 22:50:26;;20.2;19.3;;;;;
330075;0;;2023-04-13 22:00:00;18.5;9.6;;;;;;;;;;;;2023-04-13 22:50:26;;19.5;18.5;;;;;
330075;0;;2023-04-13 22:20:00;17.6;9.8;;;;;;;;;;;;2023-04-13 23:45:03;;18.6;17.5;;;;;
330075;0;;2023-04-13 22:40:00;16.2;8.9;;;;;;;;;;;;2023-04-13 23:45:03;;17.7;16.2;;;;;
330075;0;;2023-04-13 23:00:00;14.7;8.3;;;;;;;;;;;;2023-04-13 23:45:03;;16.2;14.7;;;;;
330075;0;;2023-04-13 23:20:00;13.9;8.1;;;;;;;;;;;;2023-04-14 00:20:25;;15.0;13.8;;;;;
330075;0;;2023-04-13 23:40:00;13.3;7.7;;;;;;;;;;;;2023-04-14 00:20:25;;14.1;13.3;;;;;
330075;0;;2023-04-14 00:00:00;13.2;7.7;;;;;;;;;;;;2023-04-14 00:20:25;;13.7;13.2;;;;;
330075;0;;2023-04-14 00:20:00;13.6;8.0;;;;;;;;;;;;2023-04-14 01:35:22;;13.8;13.2;;;;;
330075;0;;2023-04-14 00:40:00;13.2;8.0;;;;;;;;;;;;2023-04-14 01:35:22;;13.7;13.1;;;;;
330075;0;;2023-04-14 01:00:00;12.7;7.6;;;;;;;;;;;;2023-04-14 01:35:22;;13.5;12.6;;;;;
330075;0;;2023-04-14 01:20:00;12.1;7.5;;;;;;;;;;;;2023-04-14 02:20:25;;12.9;11.8;;;;;
330075;0;;2023-04-14 01:40:00;11.4;6.9;;;;;;;;;;;;2023-04-14 02:20:25;;12.3;11.3;;;;;
330075;0;;2023-04-14 02:00:00;11.1;6.8;;;;;;;;;;;;2023-04-14 02:20:25;;11.6;11.1;;;;;
330075;0;;2023-04-14 02:20:00;11.3;6.9;;;;;;;;;;;;2023-04-14 03:20:38;;11.6;11.1;;;;;
330075;0;;2023-04-14 02:40:00;10.8;6.7;;;;;;;;;;;;2023-04-14 03:20:38;;11.5;10.8;;;;;
330075;0;;2023-04-14 03:00:00;10.8;6.7;;;;;;;;;;;;2023-04-14 03:20:38;;11.2;10.8;;;;;
330075;0;;2023-04-14 03:20:00;10.8;6.8;;;;;;;;;;;;2023-04-14 04:20:25;;11.0;10.6;;;;;
330075;0;;2023-04-14 03:40:00;11.2;6.7;;;;;;;;;;;;2023-04-14 04:20:25;;11.4;10.6;;;;;
330075;0;;2023-04-14 04:00:00;10.5;6.7;;;;;;;;;;;;2023-04-14 04:20:25;;11.1;10.3;;;;;
330075;0;;2023-04-14 04:20:00;9.9;6.2;;;;;;;;;;;;2023-04-14 05:20:27;;10.7;9.9;;;;;
